SKU,Stock_Level,Quantity,Equal
WA2013,0,0,True
9322022003571,0,0,True
634957508861,0,0,True
WCOBDB,0,0,True
315817031770,0,0,True
9322022004011,6,0,False
1002-5100-01,0,0,True
20275611,0,0,True
7393923213002,0,0,True
688218510124,0,0,True
846571201763,0,0,True
BFHJBM,0,0,True
634957494959,0,0,True
634957499626,0,0,True
634957411710,0,0,True
634957423027,0,0,True
9322022003632,0,0,True
9322022004189,0,0,True
9322022254881,3,0,False
634957508830,0,0,True
634957502326,0,0,True
634957503477,0,0,True
0422-1710-26ND,0,0,True
5503-1080-02,0,0,True
836538003172,0,0,True
011100042,0,0,True
2614060097,0,0,True
2400050505,0,0,True
9322022002239,0,0,True
0136153003,0,,False
634957429944,1,0,False
023614201632,0,0,True
315817007791,0,10,False
465700000495,0,10,False
9322022001652,0,10,False
888999019001,0,10,False
846571291818,0,10,False
3051702002,0,1,False
9322022005599,0,0,True
112055291,0,4,False
9322022000297,0,7,False
B111621211,0,3,False
112044008,0,7,False
5220-1100-0201,0,0,True
888999042870,1,-2,False
888999120509,0,14,False
888999042900,0,26,False
6593-2000-01ND,1,-1,False
048702002663,0,11875,False
048702002670,0,-6,False
048702002427,1,-200,False
048702119675,0,-2,False
9322022007364,0,-7,False
9322022007029,0,-51,False
5274-3905-UAAKAB5,0,-24,False
9322022006886,1,1,True
5274-6402-FABKABX,0,9,False
688218515556,0,2,False
634957484714,2,1,False
836538001918,0,3,False
797776401321,9,0,False
797776401338,2,1,False
797776401284,2,1,False
797776401352,6,0,False
020892641372,0,2,False
634957510406,0,-1,False
634957510420,0,1,False
9322022003021,0,0,True
340LAN,0,0,True
9322022002307,0,-12,False
9322022001744,0,-3,False
5574-3801-BFTADAX,0,6,False
9322022007289,0,0,True
ZKM45522MVRTTH,0,0,True
9322022007142,0,-1,False
CZ51222,0,-1,False
CZ17HVRT,0,-1,False
688218001981,0,-200,False
55.046.3B0,0,-420,False
719307605558,0,20,False
9322022001393,848,-1,False
5073-0090-8901,0,0,True
634957443384,0,0,True
020892641433,0,0,True
836538002069,0,12,False
836538001529,0,0,True
9322022002116,0,10,False
9322022001836,0,5,False
9322022005735,0,10,False
H7530WA,0,19,False
9322022006602,0,1,False
719307600195,0,0,True
GL01,0,4,False
719307200944,0,3,False
719307450004,0,6,False
719307450035,0,3,False
688218711217,0,32,False
9322022200048,0,2,False
719307608986,0,3,False
688218513019,0,-4600,False
311233804014,0,0,True
9322022006909,0,0,True
9322022005063,1,0,False
048702002618,0,0,True
9322022003144,0,0,True
9322022006381,0,0,True
9322022253051,0,0,True
634957506744,0,0,True
688218529799,13,0,False
020892641655,0,0,True
634957443308,0,0,True
634957518563,1,20,False
663-950A,0,20,False
9322022254355,0,45,False
324912040052,0,52,False
048702121715,0,52,False
5073-0090-8805,0,151,False
020892632103,0,14,False
634957495468,0,44,False
5503-1081-34ND,0,79,False
836538003547,0,6,False
7393923270227,5,1,False
688218504734,0,39,False
020892400375,10,10,True
688218500972,0,0,True
535204144,0,10,False
020892632202,0,10,False
9322022004110,1,10,False
9322022004141,2,10,False
535221226,0,10,False
020892632080,0,10,False
9322022009894,0,0,True
3860260,0,0,True
020892632028,5,-3,False
836538002120,0,6,False
WUOCASE13,0,5,False
9322022002901,0,-520,False
688218674260,0,48,False
9322022200079,0,6250,False
9322022200055,0,0,True
9322022004622,0,0,True
ZKM455COOL,0,2,False
S112TECAMO28,0,17,False
26.463SB.3G,0,7,False
5073-0090-8905,0,2,False
634957515302,0,-1840,False
876430003085,0,-2300,False
836538004339,0,1,False
634957487166,0,0,True
9322022010111,0,-8,False
WA1607SEC,9,11,False
688218714461,0,-15,False
WA1637SEC,16,-2,False
9322022010104,0,-3,False
C112S30,0,-2,False
9322022003663,2,-1,False
535200226,0,28,False
535206230,0,17,False
634957505778,1,3,False
5130-0321-01,1,1,True
888999120486,0,6,False
888999043112,0,1750,False
888999043068,0,-2000,False
308461591,0,4,False
023614393221,0,1,False
846571080573,0,3,False
846571080597,0,-5,False
846571099032,0,0,True
846571099063,0,0,True
846571158463,0,0,True
846571158470,0,10,False
846571114742,0,10,False
846571291832,0,10,False
BYBCHBS,0,10,False
846571197493,0,10,False
888999073591,0,10,False
888999115987,0,10,False
888999116014,0,10,False
888999038699,0,10,False
888999038712,0,10,False
888999038637,0,10,False
3017602401,0,10,False
3017602405,0,,False
846571289105,0,,False
BBCHMM,0,0,True
888999033014,0,,False
888999033045,0,,False
888999075175,0,-101,False
888999074253,0,14,False
888999074277,0,0,True
301071794,0,-55,False
BFHJBXXL,0,-21,False
304582241,0,-14,False
302582243,0,33500,False
023614460107,0,6,False
023614460138,0,0,True
3050675403,0,0,True
RTG3501.099.L,0,-1,False
023614416210,0,2,False
023614204282,0,1,False
634957504580,0,19,False
634957410645,0,3,False
634957427483,4,-1,False
634957442141,2,0,False
634957427452,11,4,False
634957495369,0,0,True
634957495376,0,0,True
634957423614,0,2,False
634957423195,0,2,False
634957509035,0,2,False
634957443001,6,1,False
9322022006442,1,0,False
634957423560,1,1,True
634957516392,0,-83,False
634957443131,3,-80,False
634957516361,0,-3,False
634957436997,0,3,False
112055290,1,-1,False
634957441588,1,0,False
9322022001348,0,0,True
634957514282,0,8,False
634957514251,0,1,False
023614048305,0,-8,False
023614048183,0,10,False
023614048275,0,13,False
023614027157,0,18,False
023614179498,0,16,False
023614316848,16,-4000,False
7514460,0,-10000,False
634957434801,0,-7000,False
634957515289,0,5100,False
9322022001201,0,4,False
634957439592,0,0,True
634957504702,0,0,True
634957504665,0,0,True
634957443421,0,16,False
634957443285,0,0,True
634957411819,0,0,True
634957408895,0,0,True
634957443469,0,10,False
634957489481,0,10,False
634957499145,0,10,False
634957422617,0,10,False
634957499299,0,10,False
634957435020,0,10,False
634957425380,0,10,False
634957499404,0,10,False
634957475552,1,10,False
634957441953,0,10,False
634957441960,2,10,False
9322022006336,0,10,False
634957509783,0,10,False
634957427599,5,,False
634957434955,0,10,False
634957499237,0,0,True
634957422662,0,10,False
634957434986,0,10,False
634957434665,0,0,True
634957426820,0,0,True
634957427391,0,0,True
634957439936,5,0,False
634957422600,0,0,True
634957422846,0,0,True
634957435129,0,0,True
634957412441,0,0,True
634957411413,0,0,True
634957495512,0,0,True
634957485643,0,0,True
634957486077,0,1,False
634957486084,0,0,True
634957485254,0,0,True
634957485933,0,9,False
634957422693,0,4,False
634957484950,0,9,False
634957485360,0,-4,False
634957413622,0,6,False
634957487555,4,0,False
634957485629,0,2,False
634957486107,0,-11,False
634957485421,0,-10,False
634957485155,0,2,False
634957509684,0,14,False
634957439424,6,2,False
634957439257,1,6,False
634957439288,4,0,False
634957485247,0,173,False
634957425182,0,-5,False
9322022006398,5,-1,False
634957504528,0,-107,False
634957504511,0,-40,False
634957501459,0,-10,False
634957501442,0,-50,False
634957504689,0,-10,False
634957425793,0,-5,False
634957484943,0,-2,False
634957484929,0,-20,False
634957499220,0,-11,False
634957485353,0,-24,False
634957485599,0,0,True
634957442684,0,-31,False
634957485612,0,9,False
634957434948,0,0,True
634957434696,0,38,False
634957503057,0,15,False
634957485476,0,3,False
634957485490,0,-1,False
634957424338,0,17975,False
634957424352,0,-750,False
634957504672,0,-5300,False
634957483151,0,20,False
634957441106,9,-1350,False
634957427360,15,-400,False
6461000,0,340,False
634957427407,6,0,False
634957510888,0,-1,False
634957440529,0,-1,False
634957485551,0,-1,False
634957491385,0,-1,False
33082-A1,0,-1,False
B3578709,0,-1,False
634957485339,0,-1,False
B1333414,0,45,False
634957429333,2,4,False
634957474425,5,0,False
634957434917,0,-7,False
634957435099,0,5,False
634957435075,0,8,False
634957489108,3,-1,False
634957518709,2,-1,False
634957408901,0,40,False
634957419525,0,5,False
634957509301,0,45,False
634957422730,0,12,False
634957489467,0,3,False
634957414551,0,2,False
634957443544,0,5,False
9322022002079,2,1,False
B1141163AK,0,3,False
B1141161AK,0,8,False
51527490,0,6,False
51507490,0,4,False
51030493,0,5,False
634957486190,0,7,False
634957490074,0,37,False
35800229,0,2,False
25179202,0,3,False
25179270,0,2,False
25185202,0,16,False
25185270,0,5,False
25176202,0,2,False
25176270,0,2,False
25180204,0,0,True
25180270,0,7,False
25230202,0,2,False
25181270,0,2,False
35801229,0,2,False
35801211,0,1,False
35201231,0,6,False
35286246,0,30,False
24107102,0,6,False
035287248,0,86,False
24101103,0,22,False
35208211,0,-1,False
034030211,0,1,False
35202231,0,40,False
35202277,0,1,False
35202226,0,2,False
035380211,0,5,False
035388229,0,6,False
35379246,0,-1,False
35389227,0,-4,False
35389282,0,-3,False
35389288,0,-1,False
35427274,0,-5,False
35422282,0,4,False
034009150,0,67,False
34009111,0,3,False
34009109,0,5,False
34015111,0,-1,False
035080218,0,2,False
035080226,0,3,False
35460282,0,4,False
35461229,0,3,False
35451282,0,-140,False
12212204,0,13,False
018034402,0,-13,False
011600304,0,0,True
13336302,0,1,False
135373003,0,1,False
0136153002,0,6,False
0135973002,0,1,False
0135823010,0,-340,False
5120001,0,1,False
634957430698,0,4,False
634957430667,0,5,False
634957400424,0,-2,False
9322022001577,1,-3,False
6120100,0,-68,False
634957400301,0,-1,False
023614007883,0,0,True
1133273,0,1,False
634957510352,0,8,False
1133243,0,0,True
634957483939,2,0,False
634957483922,1,97,False
634957483953,0,-1,False
B133434800,0,37,False
634957422969,0,45,False
634957422990,0,-74,False
634957420057,0,-4,False
634957422952,0,-23,False
634957420033,0,-66,False
634957420026,0,-17,False
634957485957,0,0,True
634957497509,0,1,False
6452000,0,1,False
634957485827,0,3,False
634957485810,0,-1,False
634957435068,0,3,False
9322022006244,0,4,False
634957427216,0,6,False
634957415091,0,4,False
634957486541,0,2,False
634957470687,0,4,False
634957496328,0,-1,False
634957499565,0,7,False
B3579048,0,2,False
634957503972,0,3,False
634957499893,0,3,False
634957485698,0,5,False
634957442028,2,14,False
634957442073,2,-6,False
634957422778,0,-7,False
634957427551,10,-1,False
634957499466,0,50,False
9322022006046,0,25,False
634957495574,0,10,False
634957498285,0,500,False
634957485537,0,5,False
9322022006329,0,6,False
634957443056,5,-5,False
634957485384,0,-5,False
634957421115,0,0,True
634957442691,0,6,False
634957419990,0,1,False
634957423775,3,6,False
634957497431,5,-1428,False
634957489870,0,0,True
634957443087,0,0,True
634957483212,0,0,True
634957404255,0,0,True
634957443377,0,0,True
634957485377,0,0,True
634957518334,0,0,True
634957499831,0,0,True
634957499725,0,0,True
9322022006282,0,0,True
634957499923,0,0,True
9322022009467,1,0,False
634957485445,0,0,True
634957512196,0,0,True
023614490791,0,0,True
634957417040,0,0,True
634957427094,0,0,True
634957485186,0,0,True
634957500018,0,0,True
634957444732,0,0,True
12850,0,0,True
634957502043,0,0,True
634957508465,0,0,True
634957493143,0,0,True
634957442707,0,0,True
023614201618,0,0,True
121062441,0,0,True
BR16TXT,0,0,True
273199002073,0,0,True
5130-1090-01,0,0,True
5220-1110-0201,0,0,True
5502-1010-5301,1,0,False
5270-0701-08,0,0,True
9322022009429,0,0,True
5572-2000-5303ND,6,0,False
0472-3710-0710ND,0,0,True
9322022002536,0,0,True
9322022004134,0,193,False
315100000043,0,391,False
315817007570,0,0,True
315100000035,0,9,False
309999003004,0,13,False
9322022003496,1,1,True
5240-0460-01,11,0,False
465700000297,0,0,True
9322022003762,5,8,False
9322022003809,5,7,False
9322022003816,10,-20,False
9322022003847,3,-7,False
5130-0620-01,0,-15,False
465507068001,0,-15,False
465700000243,0,47,False
465700000241,0,-1,False
5220-0281-01,0,304,False
315817255680,0,34,False
5270-1100-4001,0,16,False
5120-0520-01ND,0,4,False
5130-2111-18,0,-1,False
9322022003977,4,1,False
9322022003830,9,2,False
9322022003748,5,-1,False
0420-0081-26,1,-1,False
0420-0080-07ND,0,10,False
5310-1380-4901,1,0,False
5500-0670-5901,0,33,False
5270-1320-01,0,-1,False
5130-0660-8960ND,17,0,False
5130-0090-8925,0,0,True
5070-0090-92ND,0,-15,False
9322022002185,0,-12,False
5130-0090-8825,0,4,False
CZ75SP-01TUG,0,0,True
CZ455SS17HMR,0,2,False
ZKM45522MEVOL,0,-16,False
CZ65GDLMTR,0,-1,False
9322022007081,0,0,True
9322022007098,0,0,True
ZKM45522VPT,0,0,True
CZ550SAFARI404J,0,0,True
465700000413,0,-17,False
309912006110,0,-88,False
9322022005889,0,-2,False
CZ452STKBW,0,0,True
5133-2933-8828,0,-8,False
5133-2970-01,0,0,True
5133-2800-8961,0,0,True
5133-2810-25,0,0,True
5503-1081-3813,0,0,True
5503-1081-5314,0,2,False
605348006011,0,0,True
5130-0850-01,0,-1,False
9322022004103,10,0,False
5370-0590-61,0,1,False
315100000158,0,-8,False
465700000369,1,-2,False
465700000255,0,1,False
5130-0490-01,0,0,True
465700000249,0,2,False
SP451,0,4,False
5270-0400-08,0,-200,False
9322022005551,0,-2100,False
0420-0271-70ND,0,-1,False
0470-0270-1601ND,0,6,False
5070-0380-01,0,6,False
5270-1430-01,0,-3,False
TSA451,0,-1,False
9322022004073,2,4,False
545100000005,0,0,True
5270-1410-01,0,8,False
9322022003472,0,3,False
5550-1421-01,0,7,False
5130-0510-60,0,8,False
5372-1401-63,4,9,False
5112-0371-01,0,-1,False
9322022006503,1,4,False
465700000283,0,10,False
465507091010,0,25,False
FSC451,0,-4,False
5240-0321-01-8,0,-2,False
5240-0321-01_13,0,0,True
545241000004,0,0,True
5370-0140-03,0,0,True
6593-5000-01ND,3,-1,False
6593-6000-01ND,0,-4,False
1070-8028,0,1,False
138389-000,0,0,True
154001-K00,0,878,False
9322022004653,0,-100000,False
169821-001,0,-25000,False
9322022004639,0,0,True
31003136,0,-17000,False
SP-S,0,-15000,False
613485585223,0,12,False
613485586718,0,2,False
613485588101,2,2,True
613485587685,8,1,False
613485587982,1,2,False
613485587913,0,0,True
613485589238,0,4,False
613485589405,0,2,False
613485588835,0,-171,False
613485587852,4,-11600,False
613485589320,2,-500,False
613485589375,0,-80,False
3018A12,0,0,True
335-340,0,-40,False
688-404,0,-40,False
500-307,0,-40,False
500-980,0,-260,False
688-910,0,-440,False
687-462,0,-800,False
689-922,0,-800,False
500-983,0,5500,False
500-03137,0,0,True
685-461,0,0,True
9322022002277,0,0,True
354,0,0,True
322,0,0,True
9322022001102,0,0,True
LANF18,0,0,True
9322022003205,0,0,True
9322022002628,0,0,True
345,0,0,True
9322022002970,0,0,True
LANH15,0,0,True
9322022003175,0,0,True
LANG21,0,0,True
301-89E,0,0,True
301-2088,0,10,False
302-97EST,0,0,True
302-2088,0,0,True
9322022003052,0,0,True
9322022002802,0,0,True
9322022005322,0,0,True
9322022003168,0,0,True
9322022002246,0,0,True
9322022003106,0,0,True
9322022005711,0,0,True
9322022002451,0,0,True
9322022002420,0,,False
9322022002413,0,0,True
9322022010470,0,0,True
9322022007814,0,10,False
3929629027010,0,,False
9322022007609,0,,False
9322022007593,0,,False
9322022007678,0,10,False
3928654500150,0,,False
3928654500180,0,,False
410432,0,,False
MP856HD,0,,False
836538002007,0,,False
11100040,0,,False
11100034,0,,False
4250057203312,0,,False
4250057203282,0,,False
4250057202452,0,,False
71100009,0,,False
71100010,0,,False
7393923401126,0,,False
7393923657134,0,10,False
7393923676487,0,10,False
7393923670041,0,10,False
7393923660165,0,,False
7393923676364,0,,False
20693071,0,,False
7393923693088,0,,False
7393923265452,6,,False
20257111,0,,False
20269011,0,,False
20257311,0,,False
20280011,6,,False
7393923270043,6,,False
7393923293011,0,,False
7393923265315,0,,False
7393923270500,0,10,False
20265281,0,10,False
7393923280141,106,,False
7393923293219,0,,False
7393923270180,200,,False
7393923265025,0,,False
7393923276533,618,,False
7393923276663,0,,False
7393923316710,0,,False
7393923210674,0,,False
9322022009092,2,,False
20210691,0,,False
7393923213156,0,,False
QC-GBH,0,,False
U1117473AA,0,10,False
5790190,0,10,False
688218534601,0,10,False
CITFARM,0,,False
2620060600,0,10,False
634957444695,0,,False
9322022010098,0,,False
57080-3006,0,,False
9322022010142,0,,False
9322022009900,0,,False
9322022009955,1,,False
57050-2488,0,,False
57050-0488,0,,False
9322022010029,0,,False
9322022009887,0,,False
3860263,0,,False
688218502150,3,,False
2700050497,0,,False
9322022001126,1,,False
9322022001096,1,,False
9322022002222,5,,False
2300050565,0,,False
688218599792,2,,False
688218501054,0,,False
688218502747,0,,False
9322022007807,0,,False
2700050502,0,,False
6400050531,0,,False
688218594582,0,,False
688218608074,0,,False
688218526996,0,,False
9322022005636,0,,False
688218502204,1,,False
9322022004813,3,,False
9322022003250,0,,False
688218508626,0,,False
1800060007,0,,False
2600040010,1,,False
688218502266,0,,False
688218501092,0,,False
3902010011,0,,False
2614010051,0,10,False
1126200,0,10,False
26.833GU.3G,0,,False
70.061.1A0,0,,False
56.353G.3G,0,10,False
688218718476,0,10,False
66.06340.021062L,0,10,False
688218728956,0,10,False
688218729724,0,10,False
66.26340.000062L,0,10,False
688218734858,0,10,False
688218716137,0,10,False
688218725900,0,10,False
688218725344,0,10,False
61.060.1,0,10,False
688218725351,0,,False
688218738498,0,,False
61.055.1CAMO,0,,False
2200060415,0,,False
3860294,0,,False
9322022009474,0,10,False
9322022004936,0,,False
9322022004929,0,,False
2617060401H,0,,False
2300060412,0,,False
6603060400,0,,False
6400060403,0,10,False
3701030501,0,,False
3900040410H,0,,False
688218617137,0,,False
2607070005,1,,False
9322022001676,0,,False
220001,0,,False
940738M,0,,False
S930735,0,,False
800003L,0,,False
800005H,0,,False
100006EXH,0,,False
400003L,0,,False
500003L,0,,False
500005H,0,,False
719307201163,0,,False
719307320314,0,,False
719307609143,0,,False
719307605619,0,,False
RM02-33,0,,False
719307402171,0,,False
719307402164,0,,False
719307400207,0,,False
719307400375,0,0,True
719307400368,0,0,True
719307400306,0,0,True
719307302136,0,0,True
719307302938,0,0,True
013658142909,0,0,True
013658147867,0,0,True
6009828170074,0,0,True
6009828170081,0,0,True
6009828170326,0,0,True
6009828170302,0,0,True
WF1002,0,0,True
761903381367,0,0,True
761903381381,0,10,False
761903381343,0,0,True
761903381312,0,0,True
761903363134,0,0,True
9322022254904,0,0,True
9322022254874,0,0,True
9322022254898,5,6,False
WINWREDBLKS,0,0,True
WINWREDBLK2XL,0,2,False
9322022005100,0,2,False
9322022005223,0,1,False
9322022005209,0,3,False
WPOLO..,0,1,False
WINLTEEXL,0,1,False
WINMTEE3XL,0,1,False
WINMTEE3L,0,2,False
9322022254935,0,0,True
9322022254980,0,5,False
WINSHOTGRYS,0,2,False
WSSJACKBLKXL,0,1,False
WSSJACKBLKM,0,3,False
WSSVESTBLK3XL,0,0,True
WSSVESTBLK2XL,0,32,False
WINSGBP52,0,0,True
9322022255239,0,0,True
9322022000334,0,1,False
9322022003090,0,9,False
9322022000266,0,0,True
634957503378,0,10,False
634957521457,0,10,False
9322022003601,0,0,True
U35W000119,0,10,False
9322022000358,0,10,False
WCCER,1,10,False
634957502401,0,10,False
634957502371,0,0,True
634957502340,0,10,False
94102,0,10,False
634957502449,0,10,False
U111773601,0,10,False
B111607301,0,10,False
9322022003243,0,10,False
U111751702,0,10,False
B111609611,0,10,False
U133512802,0,10,False
634957506072,0,10,False
U133525002,0,10,False
30102,0,0,True
B111620503,0,,False
U133518002,0,10,False
U1117536AN,0,10,False
U133542002,0,10,False
U133530003,0,10,False
412103,0,10,False
U1117535E6,0,10,False
634957505754,0,10,False
9322022002475,0,10,False
U133531502,0,0,True
9322022000464,0,,False
9322022000471,0,10,False
535712220,0,10,False
535700220,0,10,False
535725236,0,7,False
535725226,0,16,False
535725212,0,5,False
535726218,0,3,False
535726228,0,0,True
535727290,0,1,False
535727228,0,0,True
048702002311,0,0,True
535200210,0,3,False
048702003202,0,10,False
048702121722,0,4,False
535203236,0,0,True
048702004261,0,2,False
048702002519,0,2,False
535205138,0,33,False
048702015830,0,1,False
9322022001058,0,6,False
U133549502,0,9,False
634957504368,0,4,False
634957508724,0,4,False
9322022000662,0,15,False
9322022000594,0,6,False
9322022000587,0,7,False
U346401460,0,7,False
WCTRST,5,4,False
9322022000792,0,4,False
9322022000914,0,2,False
9322022000921,0,12,False
9322022000952,0,1,False
9322022000969,0,0,True
634957502777,0,0,True
U35W000143,0,0,True
WCSS,2,0,False
634957506188,0,0,True
B111620203,0,0,True
9322022000983,1,0,False
9322022000860,0,0,True
WCTHA,2,0,False
9322022003526,0,0,True
761903363158,0,0,True
41783,0,0,True
9322022004295,0,0,True
64630,0,0,True
888151012901,0,0,True
WB9JHP115,0,0,True
WB45MC230,0,0,True
WB40TC180,0,0,True
WB45JHP230,0,0,True
WB308SP180,0,0,True
WB30PP150,0,102,False
020892632820,1,10,False
WSC38SU,0,10,False
WSC10MMU,0,10,False
WSC3240WU,0,10,False
020892632448,1,10,False
020892632400,0,10,False
020892631823,0,10,False
020892633025,0,10,False
WSC375WU,0,10,False
020892633186,0,10,False
WAPAPERT,0,0,True
5250-0991-01,0,0,True
5240-1030-01,4,0,False
5260-0080-01,0,0,True
5240-0500-01,9,0,False
465700000337,2,0,False
5240-1020-01,4,0,False
5240-0920-01,0,0,True
5240-0930-1201,0,0,True
5240-0480-01,18,0,False
5240-1310-01,8,,False
311515601606,0,,False
5240-0380-01,0,10,False
053371010437,27,98,False
735850185002,5,66,False
9358647201092,4,49,False
735850185071,9,10,False
735850185019,9,10,False
735850185095,3,0,False
735850185132,5,0,False
735850185156,4,0,False
GLOCK17AG5,0,6,False
GLOCK34G5MOS,18,0,False
AMRGW65C,2,0,False
736676401260,4,0,False
020892631861,0,0,True
020892631847,0,0,True
030317593209,8,1,False
MI10S301T,0,1,False
076683889072,0,1,False
092763015001,0,2,False
SL300BO,44,0,False
SL4440,0,0,True
S1100,0,1,False
092763011102,7,1,False
092763012000,6,0,False
092763013106,0,1,False
092763013304,0,0,True
092763013403,1,0,False
092763013458,4,1,False
092763013502,0,0,True
092763013557,0,0,True
092763013601,0,2,False
092763013656,217,1,False
092763013700,0,0,True
092763013755,3,3,True
092763013809,0,0,True
092763013908,11,18,False
092763013953,51,9,False
092763014004,0,2,False
092763014400,118,1,False
092763014509,0,0,True
092763014554,303,0,False
092763014783,0,0,True
092763016008,0,1,False
092763016107,5,1,False
092763016206,0,0,True
092763016251,2,1,False
092763016305,4,1,False
092763016404,2,2,True
092763017005,3,0,False
092763017104,0,0,True
092763017258,0,2,False
092763017272,65,0,False
092763017302,0,2,False
092763017401,0,0,True
092763017425,0,0,True
092763018958,2,0,False
092763019009,0,0,True
092763019030,0,1,False
092763019108,4,0,False
092763019122,0,0,True
092763019139,0,0,True
092763019207,4,0,False
092763019252,2,0,False
092763019306,0,0,True
092763019405,3,0,False
092763019757,0,1,False
092763019801,3,3,True
092763023051,0,0,True
092763023105,0,0,True
092763023150,0,2,False
092763024003,0,0,True
092763024201,0,0,True
092763026007,6,2,False
092763026106,0,3,False
092763029008,0,-2,False
092763030004,0,-2,False
092763053508,0,0,True
092763081006,10,-3,False
092763081105,7,-154,False
092763081150,12,0,False
092763086001,0,0,True
092763086155,1,-2,False
092763086209,0,-1,False
092763086308,2,-3,False
092763088005,1,20,False
092763088203,3,2,False
092763089002,0,0,True
092763393000,0,35,False
092763393505,0,-2,False
092763519806,0,-6,False
7393923276236,0,-3,False
051525190004,17,7,False
051525201601,13,0,False
051525300304,7,0,False
051525300359,26,0,False
051525300403,7,1,False
051525300502,17,-4,False
051525300700,5,-8,False
051525300908,8,55,False
051525301004,17,-6,False
051525301103,8,-3,False
051525301301,10,0,False
051525301509,8,-10,False
051525301707,31,4,False
051525301905,7,4,False
051525302001,7,-650,False
051525302100,17,4,False
051525302308,35,-4,False
051525302506,7,11,False
051525302605,52,10,False
051525302704,12,1,False
051525302803,13,-51,False
051525302902,46,0,False
051525303008,23,-1100,False
051525303107,17,-2580,False
051525303305,15,0,False
051525303404,13,-5,False
051525303909,16,0,False
051525304005,20,2,False
051525304302,39,-1,False
051525304401,33,4,False
051525304500,20,138,False
051525304609,9,4,False
051525304708,16,1,False
051525304807,13,0,False
051525305101,42,0,False
051525702030,1,2,False
051525702054,0,3,False
051525702061,0,180,False
051525702085,7,0,False
051525702108,0,6,False
051525702115,0,2,False
051525810131,10,19,False
051525200109,6,-1,False
051525200307,0,1,False
051525200505,11,14,False
051525200703,4,-4,False
051525201007,20,4,False
051525201106,14,-1,False
051525201403,7,-1,False
051525201502,29,-1,False
051525201700,20,-1,False
051525201809,23,-3,False
051525201908,8,0,False
051525202004,21,0,False
051525300106,5,-3,False
051525300205,7,2,False
029757119636,0,-3,False
029757165015,16,3,False
029757131256,19,-4,False
029757134196,0,19,False
029757141040,12,9,False
029757141057,0,19,False
029757150141,48,-600,False
029757158048,0,-200,False
029757171030,0,5,False
029757171054,0,2,False
029757175014,0,0,True
029757191144,0,0,True
029757191151,0,9,False
029757191502,0,6,False
029757202321,0,-1,False
029757260192,0,-1,False
029757652164,0,-1,False
029757652188,0,-1,False
029757654304,0,-1,False
029757730121,0,-1,False
029757731302,589,-1,False
029757740007,0,-1,False
029757541208,125,-1,False
029757784032,0,0,True
029757784049,2,0,False
029757700155,5,0,False
029757784407,0,0,True
026285517996,0,0,True
026285011029,12,5,False
026285510324,0,0,True
026285510331,0,2,False
026285510348,1,-18,False
026285510355,0,-200,False
026285511161,0,-200,False
026285511789,0,2,False
026285510959,0,-1,False
026285513868,8,0,False
026285513851,121,0,False
026285513936,9,2,False
026285513905,59,-10,False
026285513912,16,-17,False
026285513899,0,-16,False
026285513875,2,-4920,False
026285513813,8,-88,False
026285513820,26,-137,False
026285513837,1,-1,False
026285514124,0,-1,False
026285510256,57,0,False
026285511208,15,11,False
026285511215,0,14,False
026285510836,0,200,False
026285510843,0,6,False
026285514926,0,6,False
026285510898,14,0,False
026285510904,0,0,True
026285516319,0,-1,False
026285511451,0,14,False
026285510409,15,27,False
026285511246,2,-1,False
026285513271,145,3,False
026285515329,4,0,False
026285512380,0,0,True
026285517293,0,3,False
026285517941,0,0,True
026285517507,17,0,False
026285517514,0,2,False
026285513547,0,0,True
026285512885,22,0,False
026285512946,1,0,False
026285512939,42,0,False
026285512915,71,0,False
026285513578,7,0,False
026285512892,52,0,False
026285512922,11,0,False
011516713223,12,0,False
011516813329,218,0,False
011516813336,15,0,False
011516813961,66,0,False
054041365246,29,0,False
PN821,13,0,False
RC231,48,0,False
010135000042,0,0,True
09083,0,0,True
RC046,0,0,True
034337031758,1,0,False
045618545185,0,0,True
034337032700,1,0,False
034337032670,0,0,True
4050300006710,18,0,False
034337051060,0,0,True
P38,0,0,True
9335712015341,0,0,True
046162080023,0,0,True
046162080214,0,0,True
046162080221,0,0,True
046162080405,0,0,True
046162091395,0,0,True
046162094792,0,0,True
046162080290,0,0,True
046162080443,0,0,True
201,0,0,True
043699107124,24,0,False
043699122127,5,0,False
043699133123,0,0,True
043699134120,23,1,False
043699139125,4,1,False
043699000029,19,1,False
043699140329,14,0,False
043699148127,4,3,False
043699159123,11,15,False
043699159321,4,12,False
043699401147,11,2,False
043699503629,4,8,False
043699513611,0,0,True
043699701506,2,9,False
043699742011,0,0,True
043699900053,2,0,False
043699900060,0,0,True
043699860500,0,0,True
043699861507,0,0,True
043699884810,9,0,False
043699884834,8,0,False
043699884933,2,0,False
043699700202,2,0,False
043699700509,3,0,False
4050300242958,115,0,False
AKK-BCHFULL,2,0,False
9335712000613,2,0,False
9335712000583,1,0,False
9335712000514,0,0,True
9335712000422,0,0,True
9335712000491,0,0,True
9335712000705,0,0,True
9335712014368,0,0,True
9335712006578,1,0,False
9335712000866,0,10,False
9335712008510,2,10,False
9335712000842,1,10,False
026285002300,499,10,False
GLK6712,0,0,True
9335712002259,9,10,False
IAC-7,71,10,False
9335712009135,0,10,False
9335712017376,0,10,False
9335712000033,0,10,False
9335712017383,0,10,False
9335712021366,0,10,False
